,Length,Frequency,Path,Part&Succ,Part&NotSucc,NonPart&Succ,NonPart&NotSucc,p
64,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1090,169,4175,1031,1.7367088622766147e-07
65,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1090,169,4175,1031,1.7367088622766147e-07
66,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1090,169,4175,1031,1.7367088622766147e-07
67,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1090,169,4175,1031,1.7367088622766147e-07
68,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1090,169,4175,1031,1.7367088622766147e-07
69,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1090,169,4175,1031,1.7367088622766147e-07
70,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1090,169,4175,1031,1.7367088622766147e-07
71,5,14,"(('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1244,189,4098,1018,7.0580392641517165e-09
72,5,14,"(('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1244,189,4098,1018,7.0580392641517165e-09
73,5,14,"(('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1244,189,4098,1018,7.0580392641517165e-09
74,5,14,"(('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",1244,189,4098,1018,7.0580392641517165e-09
75,1,22,"(('enter', ('W_Complete application|suspend', 'W_Complete application|resume')),)",917,829,4938,5016,0.024797834685655662
76,2,15,"(('workload', ('O_Create Offer', 'O_Created')), ('workload', ('O_Created', 'O_Sent (mail and online)')))",1237,1179,15463,12412,5.114222446445105e-05
77,1,16,"(('workload', ('O_Created', 'O_Sent (mail and online)')),)",1298,1222,15402,12369,0.00013340446224807678
78,1,32,"(('enter', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')),)",4558,1306,11200,3874,2.4376609808474115e-07
79,5,11,"(('workload', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('workload', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('workload', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('workload', ('W_Call after offers|start', 'A_Complete')), ('workload', ('A_Complete', 'W_Call after offers|suspend')))",291,283,9606,7879,0.04451707220203205
80,4,11,"(('workload', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('workload', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('workload', ('W_Call after offers|start', 'A_Complete')), ('workload', ('A_Complete', 'W_Call after offers|suspend')))",292,283,9717,7957,0.04659517956068693
81,1,32,"(('exit', ('W_Complete application|ate_abort', 'W_Call after offers|schedule')),)",1062,806,4637,3920,0.036223075013842254
82,1,33,"(('workload', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')),)",524,121,11712,2099,0.014194837545520644
83,2,14,"(('enter', ('O_Create Offer', 'O_Created')), ('enter', ('O_Created', 'O_Sent (mail and online)')))",1527,1402,15173,12189,0.0005980257036812819
84,2,14,"(('enter', ('O_Create Offer', 'O_Created')), ('exit', ('O_Created', 'O_Sent (mail and online)')))",1525,1401,15175,12190,0.0005655662291030872
85,1,15,"(('enter', ('O_Created', 'O_Sent (mail and online)')),)",1609,1477,15091,12114,0.0004191399594175582
86,2,14,"(('exit', ('O_Create Offer', 'O_Created')), ('enter', ('O_Created', 'O_Sent (mail and online)')))",1527,1402,15173,12189,0.0005980257036812819
87,2,14,"(('exit', ('O_Create Offer', 'O_Created')), ('exit', ('O_Created', 'O_Sent (mail and online)')))",1525,1401,15175,12190,0.0005655662291030872
88,1,15,"(('exit', ('O_Created', 'O_Sent (mail and online)')),)",1609,1476,15091,12115,0.0004528861854038446
89,1,21,"(('handover', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')),)",854,224,14904,4956,0.0019730968522050363
90,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
91,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
92,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
93,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
94,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
95,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
96,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
97,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
98,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
99,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
100,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
101,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
102,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
103,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
104,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
105,6,18,"(('enter', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
106,5,18,"(('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
107,5,18,"(('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
108,5,18,"(('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
109,5,18,"(('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
110,5,18,"(('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
111,5,18,"(('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
112,5,18,"(('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
113,5,18,"(('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
114,1,35,"(('enter', ('A_Concept', 'W_Complete application|start')),)",1093,1162,6591,6158,0.004699816668424783
115,1,32,"(('enter', ('W_Complete application|ate_abort', 'W_Call after offers|schedule')),)",1062,806,4637,3920,0.036223075013842254
116,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
117,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
118,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
119,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
120,3,14,"(('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
121,3,14,"(('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
122,2,14,"(('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
123,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
124,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
125,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
126,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
127,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
128,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
129,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
130,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('enter', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
131,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
132,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
133,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
134,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
135,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
136,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
137,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
138,6,18,"(('exit', ('A_Create Application', 'A_Submitted')), ('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
139,5,18,"(('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
140,5,18,"(('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
141,5,18,"(('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
142,5,18,"(('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
143,5,18,"(('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
144,5,18,"(('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
145,5,18,"(('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('enter', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
